time,star1_x,star1_y,star1_z,star2_x,star2_y,star2_z
46000.0,51289979713.35956,101995367041.14177,0.0,72673429445.54794,26401213015.083588,0.0
92000.0,52612883056.98607,103875109394.67278,0.0,70287478772.22156,23010963413.17945,0.0
138000.0,53959028341.67561,105649262454.38753,0.0,67859609598.04933,19811151644.765354,0.0
184000.0,55320931332.397865,107326880811.71593,0.0,65403320275.49671,16785447107.44093,0.0
230000.0,56692778288.09208,108916073350.184,0.0,62929096301.83392,13919224850.560986,0.0
276000.0,58070031816.72492,110424076098.94052,0.0,60445121187.69255,11199434178.696552,0.0
322000.0,59449135628.01908,111857338797.7085,0.0,57957808956.60844,8614442525.561466,0.0
368000.0,60827292462.89339,113221612619.46388,0.0,55472204665.13871,6153877239.895487,0.0
414000.0,62202296129.70165,114522032906.70073,0.0,52992287337.50237,3808476364.7004857,0.0
460000.0,63572403652.25269,115763194284.488,0.0,50521200555.75853,1569953165.4769845,0.0
506000.0,64936237292.05643,116949217382.26447,0.0,48061429169.68394,-569124207.2984071,0.0
552000.0,66292708949.02858,118083807348.8896,0.0,45614935645.50202,-2615438254.247303,0.0
598000.0,67640961433.552086,119170304792.03662,0.0,43183265985.914986,-4575013999.923189,0.0
644000.0,68980322543.79158,120211729945.31677,0.0,40767632554.947334,-6453298651.374889,0.0
690000.0,70310268928.49023,121210820894.81644,0.0,38368979253.97296,-8255230542.43678,0.0
736000.0,71630397478.26704,122170066653.63052,0.0,35988033119.55408,-9985298786.012194,0.0
782000.0,72940402547.38383,123091735798.43309,0.0,33625345405.611294,-11647594922.17397,0.0
828000.0,74240057719.93877,123977901297.60278,0.0,31281324469.396164,-13245857697.46216,0.0
874000.0,75529201140.00725,124830462076.97977,0.0,28956262229.6298,-14783511960.267078,0.0
920000.0,76807723653.34602,125651161792.24126,0.0,26650355553.78664,-16263702518.149399,0.0
966000.0,78075559179.64708,126441605208.24236,0.0,24363723622.422234,-17689323679.151375,0.0
1012000.0,79332676863.91331,127203272525.89244,0.0,22096422084.727768,-19063045091.341717,0.0
1058000.0,80579074654.1372,127937531945.79422,0.0,19848454641.6454,-20387334402.236,0.0
1104000.0,81814774027.9661,128645650714.1551,0.0,17619782556.703995,-21664477180.88689,0.0
1150000.0,83039815649.19603,129328804859.45534,0.0,15410332489.842888,-22896594478.660522,0.0
1196000.0,84254255779.99422,129988087797.09692,0.0,13220002968.224716,-24085658348.33552,0.0
1242000.0,85458163309.85686,130624517952.9062,0.0,11048669744.722443,-25233505593.634403,0.0
1288000.0,86651617289.80748,131239045534.15916,0.0,8896190245.16866,-26341849981.25135,0.0
1334000.0,87834704881.99483,131832558558.08363,0.0,6762407266.402193,-27412293113.686554,0.0
1380000.0,89007519651.98407,132405888232.00336,0.0,4647152056.243014,-28446334132.72033,0.0
1426000.0,90170160144.65945,132959813765.95036,0.0,2550246881.953493,-29445378399.303314,0.0
1472000.0,91322728695.53992,133495066687.28517,0.0,471507174.1155169,-30410745275.282177,0.0
1518000.0,92465330438.04099,134012334717.29544,0.0,-1589256682.8953342,-31343675115.12214,0.0
1564000.0,93598072474.25111,134512265261.61508,0.0,-3632237855.34577,-32245335561.127197,0.0
1610000.0,94721063182.4823,134995468559.38574,0.0,-5657631811.262726,-33116827223.177856,0.0
1656000.0,95834411639.47614,135462520530.17844,0.0,-7665635278.340892,-33959188813.35754,0.0
1702000.0,96938227138.91452,135913965352.6439,0.0,-9656445375.54225,-34773401796.73274,0.0
1748000.0,98032618790.9654,136350317804.53307,0.0,-11630258890.848295,-35560394611.747116,0.0
1794000.0,99117695190.12398,136772065390.01161,0.0,-13587271682.187878,-36321046506.985214,0.0
1840000.0,100193564140.6926,137179670276.99156,0.0,-15527678182.32058,-37056191035.28834,0.0
1886000.0,101260332430.96341,137573571064.4408,0.0,-17451670991.559,-37766619241.22358,0.0
1932000.0,102318105648.59343,137954184397.24246,0.0,-19359440544.78458,-38453082573.59798,0.0
1978000.0,103366988030.8465,138321906444.1048,0.0,-21251174841.348152,-39116295550.97473,0.0
2024000.0,104407082344.36308,138677114252.224,0.0,-23127059228.22628,-39756938204.90399,0.0
2070000.0,105438489789.94382,139020166990.83484,0.0,-24987276228.291515,-40375658322.75567,0.0
2116000.0,106461309928.52263,139351407094.41928,0.0,-26832005406.799744,-40973073509.57761,0.0
2162000.0,107475640625.08533,139671161315.1475,0.0,-28661423270.243168,-41549773086.24812,0.0
2208000.0,108481578007.77637,139979741693.07977,0.0,-30475703192.59667,-42106319839.304596,0.0
2254000.0,109479216439.84857,140277446451.7398,0.0,-32275015364.726887,-42643251636.17359,0.0
2300000.0,110468648502.45688,140564560825.86136,0.0,-34059526763.359734,-43161082918.07138,0.0
2346000.0,111449964986.59221,140841357827.39978,0.0,-35829401136.53237,-43660306081.56031,0.0
2392000.0,112423254892.70003,141108098955.27094,0.0,-37584799002.90541,-44141392758.613655,0.0
2438000.0,113388605436.74089,141365034853.72516,0.0,-39325877662.69339,-44604795004.03999,0.0
2484000.0,114346102061.62975,141612405923.77142,0.0,-41052791218.2965,-45050946398.2306,0.0
2530000.0,115295828453.14525,141850442891.63116,0.0,-42765690602.99411,-45480263072.4062,0.0
2576000.0,116237866559.53098,142079367337.81183,0.0,-44464723616.29693,-45893144662.83919,0.0
2622000.0,117172296614.12279,142299392190.04617,0.0,-46150034964.757164,-46289975199.9047,0.0
2668000.0,118099197160.43277,142510722183.03415,0.0,-47821766307.209114,-46671123937.25799,0.0
2714000.0,119018645079.20206,142713554287.64957,0.0,-49480056303.56085,-47036946125.93937,0.0
2760000.0,119930715617.0057,142908078112.02768,0.0,-51125040666.3853,-47387783737.764175,0.0
2806000.0,120835482416.05351,143094476276.72888,0.0,-52756852214.66793,-47723966141.95745,0.0
2852000.0,121733017544.8822,143272924765.97656,0.0,-54375620929.162544,-48045810738.63627,0.0
2898000.0,122623391529.6801,143443593256.7886,0.0,-55981474008.88732,-48353623552.42228,0.0
2944000.0,123506673386.02306,143606645427.66336,0.0,-57574535928.363,-48647699789.17854,0.0
2990000.0,124382930650.83434,143762239248.33548,0.0,-59154928495.25479,-48928324358.60506,0.0
3036000.0,125252229414.40959,143910527251.98828,0.0,-60722770908.1316,-49195772365.193115,0.0
3082000.0,126114634352.37248,144051656791.19116,0.0,-62278179814.10038,-49450309569.8269,0.0
3128000.0,126970208757.44827,144185770278.7252,0.0,-63821269366.11206,-49692192824.12935,0.0
3174000.0,127819014570.9607,144313005414.36304,0.0,-65352151279.768394,-49921670479.47615,0.0
